Potential applied (V),Fitted WE(1).δ.Current,Corrected WE(1).δ.Current (A)
1.32431030273438,8.29866310176293E-06,1.83622459354957E-06
1.329345703125,8.33559133237362E-06,2.16245554262638E-06
1.33438110351563,8.37247259525495E-06,2.50094049068255E-06
1.33941650390625,8.40935385813629E-06,2.87909829030121E-06
1.34445190429688,8.44618531465421E-06,3.31223753690829E-06
1.3494873046875,8.48301677117213E-06,3.78504963507787E-06
1.35452270507813,8.51979581438138E-06,4.28232820905611E-06
1.35955810546875,8.55657485759064E-06,4.80707260334686E-06
1.36459350585938,8.59329912303895E-06,5.33187177539855E-06
1.36962890625,8.63002338848727E-06,5.87192973651273E-06
1.37466430664063,8.66669076393831E-06,6.39983755637419E-06
1.37969970703125,8.70335813938935E-06,6.91553834498565E-06
1.38473510742188,8.73996677341996E-06,7.38246975001754E-06
1.3897705078125,8.77657540745058E-06,7.79141775661192E-06
1.39480590820313,8.8131237168825E-06,8.1607532362425E-06
1.39984130859375,8.84967202631442E-06,8.46600180181058E-06
1.40487670898438,8.88615870244546E-06,8.71332860224203E-06
1.409912109375,8.92264537857651E-06,8.88741321517349E-06
1.41494750976563,8.95906939218155E-06,9.00052533438095E-06
1.41998291015625,8.99549340578659E-06,9.05260229733841E-06
1.42501831054688,9.03185401086391E-06,9.03760399694859E-06
1.4300537109375,9.06821461594123E-06,8.95546702468377E-06
1.43508911132813,9.10451135218578E-06,8.78184118687672E-06
1.44012451171875,9.14080808843032E-06,8.56854249750718E-06
1.44515991210938,9.17704078242088E-06,8.26985863164162E-06
1.4501953125,9.21327347641144E-06,7.89488082046356E-06
1.45523071289063,9.24944224150519E-06,7.43451771943231E-06
1.46026611328125,9.28561100659894E-06,6.92837825121356E-06
1.46530151367188,9.32171624153261E-06,6.33990485221739E-06
1.4703369140625,9.35782147646628E-06,5.73006914853372E-06
1.47537231445313,9.39386386266964E-06,5.09283047326786E-06
1.48040771484375,9.429906248873E-06,4.473902344877E-06
1.48544311523438,9.46588674650647E-06,3.86419137849353E-06
1.490478515625,9.50186724413993E-06,3.32467084179757E-06
1.49551391601563,9.53778708687457E-06,2.85845314750043E-06
1.50054931640625,9.57370692960921E-06,2.49294346101579E-06
1.50558471679688,9.60956761817335E-06,2.20683863182666E-06
1.5106201171875,9.64542830673748E-06,2.01533829482502E-06
1.51565551757813,9.68123160126054E-06,1.92460335967696E-06
1.52069091796875,9.71703489578361E-06,1.91016236984139E-06
1.52572631835938,9.75278280697372E-06,1.98427773990128E-06
1.53076171875,9.78853071816384E-06,2.12858353964866E-06
1.53579711914063,9.82422549736146E-06,2.32787411201354E-06
1.54083251953125,9.85992027655909E-06,2.56683753594091E-06
1.54586791992188,9.89556440471481E-06,2.84857622028519E-06
1.5509033203125,9.93120853287053E-06,3.13031490462947E-06
1.55593872070313,9.96680470850036E-06,3.40599802587464E-06
1.56097412109375,1.00024008841302E-05,3.65726708461981E-06
1.56600952148438,1.0037952010307E-05,3.87501185688053E-06
1.571044921875,1.00735031364838E-05,4.06223905101625E-06
1.57608032226563,1.0109012306928E-05,4.20678359150953E-06
1.58111572265625,1.01445214773722E-05,4.30860352262781E-06
1.58615112304688,1.01799919617101E-05,4.33721995235244E-06
1.5911865234375,1.02154624460479E-05,4.34752583520207E-06
1.59622192382813,1.02508976743087E-05,4.31514236475381E-06
1.60125732421875,1.02863329025695E-05,4.24003428493055E-06
1.60629272460938,1.03217364489975E-05,4.12833679319001E-06
1.611328125,1.03571399954255E-05,3.95560414519948E-06
1.61636352539063,1.03925155616862E-05,3.77374420393877E-06
1.62139892578125,1.04278911279469E-05,3.53390086424056E-06
1.62643432617188,1.04632425258082E-05,3.28797817731681E-06
1.6314697265625,1.04985939236694E-05,2.99933088101806E-06
1.63650512695313,1.05339250572427E-05,2.68628978650728E-06
1.64154052734375,1.0569256190816E-05,2.3610416607465E-06
1.64657592773438,1.06045710384434E-05,2.0358098209316E-06
1.651611328125,1.06398858860708E-05,1.71973325455419E-06
1.65664672851563,1.06751884819454E-05,1.41282421336706E-06
1.66168212890625,1.07104910778201E-05,1.11812220342992E-06
1.66671752929688,1.07457854934284E-05,8.69204740946586E-07
1.6717529296875,1.07810799090368E-05,6.38597825338248E-07
1.67678833007813,1.08163702345119E-05,4.47667851425561E-07
1.68182373046875,1.08516605599871E-05,2.78100182200375E-07
1.68685913085938,1.08869508854623E-05,1.39050091100189E-07
1.69189453125,1.09222412109375E-05,3.05175781250034E-08
1.69692993164063,1.09575315364127E-05,-6.58079036001871E-08
